rule,id
?a  23  ?b  ?b  38  ?a   => ?a  31  ?b,58561
?a  23  ?b  ?a  38  ?b   => ?a  31  ?b,58562
?b  14  ?a  ?a  5  ?b   => ?a  12  ?b,58563
?b  14  ?a  ?b  5  ?a   => ?a  12  ?b,58564
?a  14  ?b  ?a  5  ?b   => ?a  12  ?b,58565
?a  14  ?b  ?b  5  ?a   => ?a  12  ?b,58566
?b  28  ?f  ?f  33  ?a   => ?a  31  ?b,58567
?b  28  ?f  ?a  33  ?f   => ?a  31  ?b,58568
?a  28  ?f  ?b  33  ?f   => ?a  31  ?b,58569
?a  28  ?f  ?f  33  ?b   => ?a  31  ?b,58570
?e  28  ?b  ?a  33  ?e   => ?a  31  ?b,58571
?e  28  ?b  ?e  33  ?a   => ?a  31  ?b,58572
?e  28  ?a  ?b  33  ?e   => ?a  31  ?b,58573
?e  28  ?a  ?e  33  ?b   => ?a  31  ?b,58574
?f  12  ?a  ?b  29  ?f   => ?a  2  ?b,58575
?a  12  ?f  ?b  29  ?f   => ?a  2  ?b,58576
?b  12  ?f  ?a  29  ?f   => ?a  2  ?b,58577
?f  12  ?b  ?a  29  ?f   => ?a  2  ?b,58578
?a  12  ?e  ?e  29  ?b   => ?a  2  ?b,58579
?e  12  ?a  ?e  29  ?b   => ?a  2  ?b,58580
?b  12  ?e  ?e  29  ?a   => ?a  2  ?b,58581
?e  12  ?b  ?e  29  ?a   => ?a  2  ?b,58582
?f  20  ?a  ?b  37  ?f   => ?a  11  ?b,58583
?a  20  ?f  ?b  37  ?f   => ?a  11  ?b,58584
?b  20  ?f  ?f  37  ?a   => ?a  11  ?b,58585
?b  20  ?f  ?a  37  ?f   => ?a  11  ?b,58586
?f  20  ?b  ?a  37  ?f   => ?a  11  ?b,58587
?a  20  ?f  ?f  37  ?b   => ?a  11  ?b,58588
?e  20  ?a  ?e  37  ?b   => ?a  11  ?b,58589
?e  20  ?b  ?e  37  ?a   => ?a  11  ?b,58590
?b  25  ?f  ?f  6  ?a   => ?a  6  ?b,58591
?b  25  ?f  ?a  6  ?f   => ?a  6  ?b,58592
?a  25  ?f  ?b  6  ?f   => ?a  6  ?b,58593
?a  25  ?f  ?f  6  ?b   => ?a  6  ?b,58594
?e  25  ?b  ?a  6  ?e   => ?a  6  ?b,58595
?e  25  ?b  ?e  6  ?a   => ?a  6  ?b,58596
?e  25  ?a  ?b  6  ?e   => ?a  6  ?b,58597
?e  25  ?a  ?e  6  ?b   => ?a  6  ?b,58598
?b  25  ?f  ?f  5  ?a   => ?a  22  ?b,58599
?b  25  ?f  ?a  5  ?f   => ?a  22  ?b,58600
?a  25  ?f  ?b  5  ?f   => ?a  22  ?b,58601
?a  25  ?f  ?f  5  ?b   => ?a  22  ?b,58602
?e  25  ?b  ?a  5  ?e   => ?a  22  ?b,58603
?e  25  ?b  ?e  5  ?a   => ?a  22  ?b,58604
?e  25  ?a  ?b  5  ?e   => ?a  22  ?b,58605
?e  25  ?a  ?e  5  ?b   => ?a  22  ?b,58606
?a  23  ?b  ?b  39  ?a   => ?a  10  ?b,58607
?b  23  ?a  ?b  39  ?a   => ?a  10  ?b,58608
?b  23  ?a  ?a  39  ?b   => ?a  10  ?b,58609
?a  23  ?b  ?a  39  ?b   => ?a  10  ?b,58610
?f  3  ?a  ?b  34  ?f   => ?a  22  ?b,58611
?a  3  ?f  ?b  34  ?f   => ?a  22  ?b,58612
?b  3  ?f  ?a  34  ?f   => ?a  22  ?b,58613
?f  3  ?b  ?a  34  ?f   => ?a  22  ?b,58614
?a  3  ?e  ?e  34  ?b   => ?a  22  ?b,58615
?e  3  ?a  ?e  34  ?b   => ?a  22  ?b,58616
?b  3  ?e  ?e  34  ?a   => ?a  22  ?b,58617
?e  3  ?b  ?e  34  ?a   => ?a  22  ?b,58618
?b  25  ?f  ?f  38  ?a   => ?a  14  ?b,58619
?b  25  ?f  ?a  38  ?f   => ?a  14  ?b,58620
?a  25  ?f  ?b  38  ?f   => ?a  14  ?b,58621
?a  25  ?f  ?f  38  ?b   => ?a  14  ?b,58622
?e  25  ?b  ?a  38  ?e   => ?a  14  ?b,58623
?e  25  ?b  ?e  38  ?a   => ?a  14  ?b,58624
?e  25  ?a  ?b  38  ?e   => ?a  14  ?b,58625
?e  25  ?a  ?e  38  ?b   => ?a  14  ?b,58626
?f  12  ?a  ?b  36  ?f   => ?a  31  ?b,58627
?a  12  ?f  ?b  36  ?f   => ?a  31  ?b,58628
?b  12  ?f  ?a  36  ?f   => ?a  31  ?b,58629
?f  12  ?b  ?a  36  ?f   => ?a  31  ?b,58630
?e  12  ?a  ?e  36  ?b   => ?a  31  ?b,58631
?a  12  ?e  ?e  36  ?b   => ?a  31  ?b,58632
?b  12  ?e  ?e  36  ?a   => ?a  31  ?b,58633
?e  12  ?b  ?e  36  ?a   => ?a  31  ?b,58634
?a  38  ?b  ?b  8  ?a   => ?a  20  ?b,58635
?b  38  ?a  ?b  8  ?a   => ?a  20  ?b,58636
?b  38  ?a  ?a  8  ?b   => ?a  20  ?b,58637
?a  38  ?b  ?a  8  ?b   => ?a  20  ?b,58638
?f  3  ?a  ?b  32  ?f   => ?a  20  ?b,58639
?a  3  ?f  ?b  32  ?f   => ?a  20  ?b,58640
?b  3  ?f  ?a  32  ?f   => ?a  20  ?b,58641
?f  3  ?b  ?a  32  ?f   => ?a  20  ?b,58642
?a  3  ?e  ?e  32  ?b   => ?a  20  ?b,58643
?e  3  ?a  ?e  32  ?b   => ?a  20  ?b,58644
?e  3  ?b  ?e  32  ?a   => ?a  20  ?b,58645
?b  3  ?e  ?e  32  ?a   => ?a  20  ?b,58646
?f  3  ?a  ?b  34  ?f   => ?a  11  ?b,58647
?a  3  ?f  ?b  34  ?f   => ?a  11  ?b,58648
?b  3  ?f  ?a  34  ?f   => ?a  11  ?b,58649
?f  3  ?b  ?a  34  ?f   => ?a  11  ?b,58650
?a  3  ?e  ?e  34  ?b   => ?a  11  ?b,58651
?e  3  ?a  ?e  34  ?b   => ?a  11  ?b,58652
?b  3  ?f  ?f  34  ?a   => ?a  11  ?b,58653
?e  3  ?b  ?e  34  ?a   => ?a  11  ?b,58654
?f  19  ?a  ?b  32  ?f   => ?a  5  ?b,58655
?a  19  ?f  ?b  32  ?f   => ?a  5  ?b,58656
?b  19  ?f  ?a  32  ?f   => ?a  5  ?b,58657
?f  19  ?b  ?a  32  ?f   => ?a  5  ?b,58658
?a  19  ?e  ?e  32  ?b   => ?a  5  ?b,58659
?e  19  ?a  ?e  32  ?b   => ?a  5  ?b,58660
?b  19  ?e  ?e  32  ?a   => ?a  5  ?b,58661
?e  19  ?b  ?e  32  ?a   => ?a  5  ?b,58662
?f  19  ?a  ?b  32  ?f   => ?a  12  ?b,58663
?a  19  ?f  ?b  32  ?f   => ?a  12  ?b,58664
?b  19  ?f  ?a  32  ?f   => ?a  12  ?b,58665
?f  19  ?b  ?a  32  ?f   => ?a  12  ?b,58666
?a  19  ?e  ?e  32  ?b   => ?a  12  ?b,58667
?e  19  ?a  ?e  32  ?b   => ?a  12  ?b,58668
?b  19  ?e  ?e  32  ?a   => ?a  12  ?b,58669
?e  19  ?b  ?e  32  ?a   => ?a  12  ?b,58670
?a  13  ?b  ?b  8  ?a   => ?a  10  ?b,58671
?b  13  ?a  ?b  8  ?a   => ?a  10  ?b,58672
?b  13  ?a  ?a  8  ?b   => ?a  10  ?b,58673
?a  13  ?b  ?a  8  ?b   => ?a  10  ?b,58674
?b  11  ?a  ?b  23  ?a   => ?a  2  ?b,58675
?b  11  ?a  ?a  23  ?b   => ?a  2  ?b,58676
?a  11  ?b  ?b  23  ?a   => ?a  2  ?b,58677
?a  11  ?b  ?a  23  ?b   => ?a  2  ?b,58678
?a  2  ?b  ?b  6  ?a   => ?a  14  ?b,58679
?b  2  ?a  ?b  6  ?a   => ?a  14  ?b,58680
?b  2  ?a  ?a  6  ?b   => ?a  14  ?b,58681
?a  2  ?b  ?a  6  ?b   => ?a  14  ?b,58682
?f  11  ?a  ?b  32  ?f   => ?a  33  ?b,58683
?a  11  ?f  ?b  32  ?f   => ?a  33  ?b,58684
?f  11  ?b  ?a  32  ?f   => ?a  33  ?b,58685
?b  11  ?f  ?a  32  ?f   => ?a  33  ?b,58686
?a  11  ?e  ?e  32  ?b   => ?a  33  ?b,58687
?e  11  ?a  ?e  32  ?b   => ?a  33  ?b,58688
?b  11  ?e  ?e  32  ?a   => ?a  33  ?b,58689
?e  11  ?b  ?e  32  ?a   => ?a  33  ?b,58690
?f  18  ?a  ?b  25  ?f   => ?a  8  ?b,58691
?a  18  ?f  ?b  25  ?f   => ?a  8  ?b,58692
?b  18  ?f  ?a  25  ?f   => ?a  8  ?b,58693
?f  18  ?b  ?a  25  ?f   => ?a  8  ?b,58694
?a  18  ?e  ?e  25  ?b   => ?a  8  ?b,58695
?e  18  ?a  ?e  25  ?b   => ?a  8  ?b,58696
?b  18  ?e  ?e  25  ?a   => ?a  8  ?b,58697
?e  18  ?b  ?e  25  ?a   => ?a  8  ?b,58698
?a  2  ?b  ?b  5  ?a   => ?a  3  ?b,58699
?b  2  ?a  ?b  5  ?a   => ?a  3  ?b,58700
?b  2  ?a  ?a  5  ?b   => ?a  3  ?b,58701
?a  2  ?b  ?a  5  ?b   => ?a  3  ?b,58702
?f  11  ?a  ?b  32  ?f   => ?a  18  ?b,58703
?a  11  ?f  ?b  32  ?f   => ?a  18  ?b,58704
?b  11  ?f  ?a  32  ?f   => ?a  18  ?b,58705
?f  11  ?b  ?a  32  ?f   => ?a  18  ?b,58706
?a  11  ?e  ?e  32  ?b   => ?a  18  ?b,58707
?e  11  ?a  ?e  32  ?b   => ?a  18  ?b,58708
?b  11  ?e  ?e  32  ?a   => ?a  18  ?b,58709
?e  11  ?b  ?e  32  ?a   => ?a  18  ?b,58710
?b  28  ?f  ?f  4  ?a   => ?a  6  ?b,58711
?b  28  ?f  ?a  4  ?f   => ?a  6  ?b,58712
?a  28  ?f  ?b  4  ?f   => ?a  6  ?b,58713
?a  28  ?f  ?f  4  ?b   => ?a  6  ?b,58714
?e  28  ?b  ?a  4  ?e   => ?a  6  ?b,58715
?e  28  ?b  ?e  4  ?a   => ?a  6  ?b,58716
?e  28  ?a  ?b  4  ?e   => ?a  6  ?b,58717
?e  28  ?a  ?e  4  ?b   => ?a  6  ?b,58718
?a  14  ?b  ?b  23  ?a   => ?a  6  ?b,58719
?b  14  ?a  ?b  23  ?a   => ?a  6  ?b,58720
?b  14  ?a  ?a  23  ?b   => ?a  6  ?b,58721
?a  14  ?b  ?a  23  ?b   => ?a  6  ?b,58722
?b  25  ?f  ?f  38  ?a   => ?a  31  ?b,58723
?b  25  ?f  ?a  38  ?f   => ?a  31  ?b,58724
?a  25  ?f  ?f  38  ?b   => ?a  31  ?b,58725
?a  25  ?f  ?b  38  ?f   => ?a  31  ?b,58726
?e  25  ?b  ?a  38  ?e   => ?a  31  ?b,58727
?e  25  ?b  ?e  38  ?a   => ?a  31  ?b,58728
?e  25  ?a  ?b  38  ?e   => ?a  31  ?b,58729
?e  25  ?a  ?e  38  ?b   => ?a  31  ?b,58730
?b  28  ?f  ?f  8  ?a   => ?a  6  ?b,58731
?b  28  ?f  ?a  8  ?f   => ?a  6  ?b,58732
?a  28  ?f  ?f  8  ?b   => ?a  6  ?b,58733
?a  28  ?f  ?b  8  ?f   => ?a  6  ?b,58734
?e  28  ?b  ?a  8  ?e   => ?a  6  ?b,58735
?e  28  ?b  ?e  8  ?a   => ?a  6  ?b,58736
?e  28  ?a  ?b  8  ?e   => ?a  6  ?b,58737
?e  28  ?a  ?e  8  ?b   => ?a  6  ?b,58738
?f  18  ?a  ?b  29  ?f   => ?a  2  ?b,58739
?a  18  ?f  ?b  29  ?f   => ?a  2  ?b,58740
?f  18  ?b  ?a  29  ?f   => ?a  2  ?b,58741
?b  18  ?f  ?a  29  ?f   => ?a  2  ?b,58742
?a  18  ?e  ?e  29  ?b   => ?a  2  ?b,58743
?e  18  ?a  ?e  29  ?b   => ?a  2  ?b,58744
?b  18  ?e  ?e  29  ?a   => ?a  2  ?b,58745
?e  18  ?b  ?e  29  ?a   => ?a  2  ?b,58746
?b  36  ?f  ?f  4  ?a   => ?a  23  ?b,58747
?b  36  ?f  ?a  4  ?f   => ?a  23  ?b,58748
?a  36  ?f  ?b  4  ?f   => ?a  23  ?b,58749
?a  36  ?f  ?f  4  ?b   => ?a  23  ?b,58750
?e  36  ?b  ?a  4  ?e   => ?a  23  ?b,58751
?e  36  ?b  ?e  4  ?a   => ?a  23  ?b,58752
?e  36  ?a  ?b  4  ?e   => ?a  23  ?b,58753
?e  36  ?a  ?e  4  ?b   => ?a  23  ?b,58754
?b  29  ?f  ?f  8  ?a   => ?a  11  ?b,58755
?b  29  ?f  ?a  8  ?f   => ?a  11  ?b,58756
?a  29  ?f  ?b  8  ?f   => ?a  11  ?b,58757
?a  29  ?f  ?f  8  ?b   => ?a  11  ?b,58758
?e  29  ?b  ?a  8  ?e   => ?a  11  ?b,58759
?e  29  ?b  ?e  8  ?a   => ?a  11  ?b,58760
?e  29  ?a  ?b  8  ?e   => ?a  11  ?b,58761
?e  29  ?a  ?e  8  ?b   => ?a  11  ?b,58762
?b  32  ?f  ?f  38  ?a   => ?a  22  ?b,58763
?b  32  ?f  ?a  38  ?f   => ?a  22  ?b,58764
?a  32  ?f  ?b  38  ?f   => ?a  22  ?b,58765
?a  32  ?f  ?f  38  ?b   => ?a  22  ?b,58766
?e  32  ?b  ?a  38  ?e   => ?a  22  ?b,58767
?e  32  ?b  ?e  38  ?a   => ?a  22  ?b,58768
?e  32  ?a  ?b  38  ?e   => ?a  22  ?b,58769
?e  32  ?a  ?e  38  ?b   => ?a  22  ?b,58770
?b  29  ?f  ?f  30  ?a   => ?a  8  ?b,58771
?b  29  ?f  ?a  30  ?f   => ?a  8  ?b,58772
?a  29  ?f  ?f  30  ?b   => ?a  8  ?b,58773
?a  29  ?f  ?b  30  ?f   => ?a  8  ?b,58774
?e  29  ?b  ?a  30  ?e   => ?a  8  ?b,58775
?e  29  ?b  ?e  30  ?a   => ?a  8  ?b,58776
?f  29  ?a  ?b  30  ?f   => ?a  8  ?b,58777
?e  29  ?a  ?e  30  ?b   => ?a  8  ?b,58778
?f  33  ?a  ?b  34  ?f   => ?a  13  ?b,58779
?a  33  ?f  ?b  34  ?f   => ?a  13  ?b,58780
?b  33  ?f  ?a  34  ?f   => ?a  13  ?b,58781
?f  33  ?b  ?a  34  ?f   => ?a  13  ?b,58782
?a  33  ?e  ?e  34  ?b   => ?a  13  ?b,58783
?e  33  ?a  ?e  34  ?b   => ?a  13  ?b,58784
?b  33  ?e  ?e  34  ?a   => ?a  13  ?b,58785
?e  33  ?b  ?e  34  ?a   => ?a  13  ?b,58786
?b  14  ?a  ?a  38  ?b   => ?a  19  ?b,58787
?a  14  ?b  ?b  38  ?a   => ?a  19  ?b,58788
?b  14  ?a  ?b  38  ?a   => ?a  19  ?b,58789
?a  14  ?b  ?a  38  ?b   => ?a  19  ?b,58790
?f  22  ?a  ?b  32  ?f   => ?a  18  ?b,58791
?a  22  ?f  ?b  32  ?f   => ?a  18  ?b,58792
?b  22  ?f  ?a  32  ?f   => ?a  18  ?b,58793
?f  22  ?b  ?a  32  ?f   => ?a  18  ?b,58794
?a  22  ?e  ?e  32  ?b   => ?a  18  ?b,58795
?e  22  ?a  ?e  32  ?b   => ?a  18  ?b,58796
?e  22  ?b  ?e  32  ?a   => ?a  18  ?b,58797
?b  22  ?e  ?e  32  ?a   => ?a  18  ?b,58798
?f  2  ?a  ?b  32  ?f   => ?a  22  ?b,58799
?a  2  ?f  ?b  32  ?f   => ?a  22  ?b,58800
?b  2  ?f  ?a  32  ?f   => ?a  22  ?b,58801
?f  2  ?b  ?a  32  ?f   => ?a  22  ?b,58802
?a  2  ?e  ?e  32  ?b   => ?a  22  ?b,58803
?e  2  ?a  ?e  32  ?b   => ?a  22  ?b,58804
?e  2  ?b  ?e  32  ?a   => ?a  22  ?b,58805
?b  2  ?e  ?e  32  ?a   => ?a  22  ?b,58806
?b  13  ?a  ?a  5  ?b   => ?a  18  ?b,58807
?b  13  ?a  ?b  5  ?a   => ?a  18  ?b,58808
?a  13  ?b  ?b  5  ?a   => ?a  18  ?b,58809
?a  13  ?b  ?a  5  ?b   => ?a  18  ?b,58810
?a  11  ?b  ?b  2  ?a   => ?a  8  ?b,58811
?b  11  ?a  ?b  2  ?a   => ?a  8  ?b,58812
?b  11  ?a  ?a  2  ?b   => ?a  8  ?b,58813
?a  11  ?b  ?a  2  ?b   => ?a  8  ?b,58814
?b  5  ?a   => ?a  19  ?b,58815
?a  5  ?b   => ?a  19  ?b,58816
?f  22  ?a  ?b  32  ?f   => ?a  22  ?b,58817
?a  22  ?f  ?b  32  ?f   => ?a  22  ?b,58818
?b  22  ?f  ?a  32  ?f   => ?a  22  ?b,58819
?f  22  ?b  ?a  32  ?f   => ?a  22  ?b,58820
?a  22  ?e  ?e  32  ?b   => ?a  22  ?b,58821
?e  22  ?a  ?e  32  ?b   => ?a  22  ?b,58822
?b  22  ?e  ?e  32  ?a   => ?a  22  ?b,58823
?e  22  ?b  ?e  32  ?a   => ?a  22  ?b,58824
?f  2  ?a  ?b  32  ?f   => ?a  17  ?b,58825
?a  2  ?f  ?b  32  ?f   => ?a  17  ?b,58826
?b  2  ?f  ?a  32  ?f   => ?a  17  ?b,58827
?f  2  ?b  ?a  32  ?f   => ?a  17  ?b,58828
?a  2  ?e  ?e  32  ?b   => ?a  17  ?b,58829
?e  2  ?a  ?e  32  ?b   => ?a  17  ?b,58830
?b  2  ?e  ?e  32  ?a   => ?a  17  ?b,58831
?e  2  ?b  ?e  32  ?a   => ?a  17  ?b,58832
?f  22  ?a  ?b  32  ?f   => ?a  33  ?b,58833
?a  22  ?f  ?b  32  ?f   => ?a  33  ?b,58834
?f  22  ?b  ?a  32  ?f   => ?a  33  ?b,58835
?b  22  ?f  ?a  32  ?f   => ?a  33  ?b,58836
?a  22  ?e  ?e  32  ?b   => ?a  33  ?b,58837
?e  22  ?a  ?e  32  ?b   => ?a  33  ?b,58838
?b  22  ?e  ?e  32  ?a   => ?a  33  ?b,58839
?e  22  ?b  ?e  32  ?a   => ?a  33  ?b,58840
?a  17  ?b  ?b  22  ?a   => ?a  20  ?b,58841
?b  17  ?a  ?b  22  ?a   => ?a  20  ?b,58842
?b  17  ?a  ?a  22  ?b   => ?a  20  ?b,58843
?a  17  ?b  ?a  22  ?b   => ?a  20  ?b,58844
?b  11  ?a  ?a  31  ?b   => ?a  2  ?b,58845
?b  11  ?a  ?b  31  ?a   => ?a  2  ?b,58846
?a  11  ?b  ?b  31  ?a   => ?a  2  ?b,58847
?a  11  ?b  ?a  31  ?b   => ?a  2  ?b,58848
?a  2  ?b  ?a  38  ?b   => ?a  22  ?b,58849
?a  2  ?b  ?b  38  ?a   => ?a  22  ?b,58850
?b  2  ?a  ?b  38  ?a   => ?a  22  ?b,58851
?b  2  ?a  ?a  38  ?b   => ?a  22  ?b,58852
?f  11  ?a  ?b  25  ?f   => ?a  38  ?b,58853
?a  11  ?f  ?b  25  ?f   => ?a  38  ?b,58854
?b  11  ?f  ?a  25  ?f   => ?a  38  ?b,58855
?f  11  ?b  ?a  25  ?f   => ?a  38  ?b,58856
?a  11  ?e  ?e  25  ?b   => ?a  38  ?b,58857
?e  11  ?a  ?e  25  ?b   => ?a  38  ?b,58858
?b  11  ?e  ?e  25  ?a   => ?a  38  ?b,58859
?e  11  ?b  ?e  25  ?a   => ?a  38  ?b,58860
?f  22  ?a  ?b  29  ?f   => ?a  31  ?b,58861
?a  22  ?f  ?b  29  ?f   => ?a  31  ?b,58862
?b  22  ?f  ?a  29  ?f   => ?a  31  ?b,58863
?f  22  ?b  ?a  29  ?f   => ?a  31  ?b,58864
?e  22  ?a  ?e  29  ?b   => ?a  31  ?b,58865
?a  22  ?e  ?e  29  ?b   => ?a  31  ?b,58866
?b  22  ?e  ?e  29  ?a   => ?a  31  ?b,58867
?e  22  ?b  ?e  29  ?a   => ?a  31  ?b,58868
?b  28  ?f  ?f  8  ?a   => ?a  14  ?b,58869
?b  28  ?f  ?a  8  ?f   => ?a  14  ?b,58870
?a  28  ?f  ?b  8  ?f   => ?a  14  ?b,58871
?a  28  ?f  ?f  8  ?b   => ?a  14  ?b,58872
?e  28  ?b  ?a  8  ?e   => ?a  14  ?b,58873
?e  28  ?b  ?e  8  ?a   => ?a  14  ?b,58874
?e  28  ?a  ?b  8  ?e   => ?a  14  ?b,58875
?e  28  ?a  ?e  8  ?b   => ?a  14  ?b,58876
?f  12  ?a  ?b  25  ?f   => ?a  5  ?b,58877
?a  12  ?f  ?b  25  ?f   => ?a  5  ?b,58878
?b  12  ?f  ?a  25  ?f   => ?a  5  ?b,58879
?f  12  ?b  ?a  25  ?f   => ?a  5  ?b,58880
?a  12  ?e  ?e  25  ?b   => ?a  5  ?b,58881
?e  12  ?a  ?e  25  ?b   => ?a  5  ?b,58882
?b  12  ?e  ?e  25  ?a   => ?a  5  ?b,58883
?e  12  ?b  ?e  25  ?a   => ?a  5  ?b,58884
?b  39  ?a  ?a  6  ?b   => ?a  3  ?b,58885
?b  39  ?a  ?b  6  ?a   => ?a  3  ?b,58886
?a  39  ?b  ?b  6  ?a   => ?a  3  ?b,58887
?a  39  ?b  ?a  6  ?b   => ?a  3  ?b,58888
?b  11  ?a  ?a  19  ?b   => ?a  5  ?b,58889
?b  11  ?a  ?b  19  ?a   => ?a  5  ?b,58890
?a  11  ?b  ?b  19  ?a   => ?a  5  ?b,58891
?a  11  ?b  ?a  19  ?b   => ?a  5  ?b,58892
?f  10  ?a  ?b  34  ?f   => ?a  17  ?b,58893
?a  10  ?f  ?b  34  ?f   => ?a  17  ?b,58894
?b  10  ?f  ?a  34  ?f   => ?a  17  ?b,58895
?f  10  ?b  ?a  34  ?f   => ?a  17  ?b,58896
?e  10  ?a  ?e  34  ?b   => ?a  17  ?b,58897
?a  10  ?e  ?e  34  ?b   => ?a  17  ?b,58898
?b  10  ?f  ?f  34  ?a   => ?a  17  ?b,58899
?e  10  ?b  ?e  34  ?a   => ?a  17  ?b,58900
?f  33  ?a  ?b  36  ?f   => ?a  23  ?b,58901
?a  33  ?f  ?b  36  ?f   => ?a  23  ?b,58902
?b  33  ?f  ?a  36  ?f   => ?a  23  ?b,58903
?f  33  ?b  ?a  36  ?f   => ?a  23  ?b,58904
?a  33  ?e  ?e  36  ?b   => ?a  23  ?b,58905
?e  33  ?a  ?e  36  ?b   => ?a  23  ?b,58906
?b  33  ?f  ?f  36  ?a   => ?a  23  ?b,58907
?e  33  ?b  ?e  36  ?a   => ?a  23  ?b,58908
?a  12  ?b  ?b  19  ?a   => ?a  3  ?b,58909
?b  12  ?a  ?b  19  ?a   => ?a  3  ?b,58910
?a  12  ?b  ?b  14  ?a   => ?a  3  ?b,58911
?b  12  ?a  ?b  14  ?a   => ?a  3  ?b,58912
?b  12  ?a  ?a  14  ?b   => ?a  3  ?b,58913
?b  12  ?a  ?a  19  ?b   => ?a  3  ?b,58914
?a  12  ?b  ?a  19  ?b   => ?a  3  ?b,58915
?a  12  ?b  ?a  14  ?b   => ?a  3  ?b,58916
?f  2  ?a  ?b  25  ?f   => ?a  19  ?b,58917
?a  2  ?f  ?b  25  ?f   => ?a  19  ?b,58918
?b  2  ?f  ?a  25  ?f   => ?a  19  ?b,58919
?f  2  ?b  ?a  25  ?f   => ?a  19  ?b,58920
?a  2  ?e  ?e  25  ?b   => ?a  19  ?b,58921
?e  2  ?a  ?e  25  ?b   => ?a  19  ?b,58922
?b  2  ?e  ?e  25  ?a   => ?a  19  ?b,58923
?e  2  ?b  ?e  25  ?a   => ?a  19  ?b,58924
?b  19  ?a  ?a  5  ?b   => ?a  39  ?b,58925
?b  19  ?a  ?b  5  ?a   => ?a  39  ?b,58926
?a  19  ?b  ?b  5  ?a   => ?a  39  ?b,58927
?a  19  ?b  ?a  5  ?b   => ?a  39  ?b,58928
?f  13  ?a  ?b  32  ?f   => ?a  2  ?b,58929
?a  13  ?f  ?b  32  ?f   => ?a  2  ?b,58930
?b  13  ?f  ?a  32  ?f   => ?a  2  ?b,58931
?f  13  ?b  ?a  32  ?f   => ?a  2  ?b,58932
?a  13  ?e  ?e  32  ?b   => ?a  2  ?b,58933
?e  13  ?a  ?e  32  ?b   => ?a  2  ?b,58934
?e  13  ?b  ?e  32  ?a   => ?a  2  ?b,58935
?b  13  ?e  ?e  32  ?a   => ?a  2  ?b,58936
?b  11  ?a  ?a  4  ?b   => ?a  37  ?b,58937
?b  11  ?a  ?b  4  ?a   => ?a  37  ?b,58938
?a  11  ?b  ?a  4  ?b   => ?a  37  ?b,58939
?a  11  ?b  ?b  4  ?a   => ?a  37  ?b,58940
?a  31  ?b  ?b  39  ?a   => ?a  10  ?b,58941
?b  31  ?a  ?b  39  ?a   => ?a  10  ?b,58942
?b  31  ?a  ?a  39  ?b   => ?a  10  ?b,58943
?a  31  ?b  ?a  39  ?b   => ?a  10  ?b,58944
?f  19  ?a  ?b  29  ?f   => ?a  14  ?b,58945
?a  19  ?f  ?b  29  ?f   => ?a  14  ?b,58946
?b  19  ?f  ?a  29  ?f   => ?a  14  ?b,58947
?f  19  ?b  ?a  29  ?f   => ?a  14  ?b,58948
?a  19  ?e  ?e  29  ?b   => ?a  14  ?b,58949
?e  19  ?a  ?e  29  ?b   => ?a  14  ?b,58950
?b  19  ?e  ?e  29  ?a   => ?a  14  ?b,58951
?e  19  ?b  ?e  29  ?a   => ?a  14  ?b,58952
?f  30  ?a  ?b  36  ?f   => ?a  18  ?b,58953
?a  30  ?f  ?b  36  ?f   => ?a  18  ?b,58954
?b  30  ?f  ?a  36  ?f   => ?a  18  ?b,58955
?f  30  ?b  ?a  36  ?f   => ?a  18  ?b,58956
?a  30  ?e  ?e  36  ?b   => ?a  18  ?b,58957
?e  30  ?a  ?e  36  ?b   => ?a  18  ?b,58958
?b  30  ?f  ?f  36  ?a   => ?a  18  ?b,58959
?e  30  ?b  ?e  36  ?a   => ?a  18  ?b,58960
?b  32  ?f  ?f  38  ?a   => ?a  11  ?b,58961
?b  32  ?f  ?a  38  ?f   => ?a  11  ?b,58962
?a  32  ?f  ?f  38  ?b   => ?a  11  ?b,58963
?a  32  ?f  ?b  38  ?f   => ?a  11  ?b,58964
?e  32  ?b  ?a  38  ?e   => ?a  11  ?b,58965
?e  32  ?b  ?e  38  ?a   => ?a  11  ?b,58966
?e  32  ?a  ?e  38  ?b   => ?a  11  ?b,58967
?e  32  ?a  ?b  38  ?e   => ?a  11  ?b,58968
?f  18  ?a  ?b  25  ?f   => ?a  5  ?b,58969
?a  18  ?f  ?b  25  ?f   => ?a  5  ?b,58970
?b  18  ?f  ?a  25  ?f   => ?a  5  ?b,58971
?f  18  ?b  ?a  25  ?f   => ?a  5  ?b,58972
?a  18  ?e  ?e  25  ?b   => ?a  5  ?b,58973
?e  18  ?a  ?e  25  ?b   => ?a  5  ?b,58974
?b  18  ?e  ?e  25  ?a   => ?a  5  ?b,58975
?e  18  ?b  ?e  25  ?a   => ?a  5  ?b,58976
?b  22  ?a  ?a  23  ?b   => ?a  38  ?b,58977
?b  22  ?a  ?b  23  ?a   => ?a  38  ?b,58978
?a  22  ?b  ?b  23  ?a   => ?a  38  ?b,58979
?a  22  ?b  ?a  23  ?b   => ?a  38  ?b,58980
?b  25  ?f  ?f  8  ?a   => ?a  18  ?b,58981
?b  25  ?f  ?a  8  ?f   => ?a  18  ?b,58982
?a  25  ?f  ?b  8  ?f   => ?a  18  ?b,58983
?a  25  ?f  ?f  8  ?b   => ?a  18  ?b,58984
